id,address,nearbySchoolNum,houseType,soldPrice,lastSoldPrice,rentPrice,bedroom,bathroom,carspace,soldTimeYear,soldTimeMonth,lastSoldTimeYear,lastSoldTimeMonth,rentTimeYear,rentTimeMonth,landSize,buildingSize,buildYear,distanceToCBD,distanceToStation
2339,"16 Masthead Close, Jindalee",0,House,650000,642000,,4,2,1,2016,4,2009,12,,,620,213,2006,36,1
2340,"36 Street JOHNS COURT, Kingsley",3,House,615000,,500,4,2,2,2010,11,,,2010,12,872,,,17,0.83
2343,"2/4 Wesley Rise, Joondalup",2,Townhouse,810000,,,6,3,,2010,11,,,,,474,,,23,1
2347,"64 Otisco Crescent, Joondalup",2,House,620000,590000,,4,2,2,2014,11,2010,9,,,855,181,1993,26,1
2350,"8 Sheridan Place, Kingsley",3,House,780000,,,5,3,2,2010,7,,,,,942,342,,16,2
2353,"40/1 Spinebill Loop, Joondalup",2,Apartment,505000,,,3,2,2,2012,4,,,,,4521,104,2005,24,0.78
2354,"2 Phillips-Fox Terrace, Woodvale",3,House,939000,,,5,3,2,2014,9,,,,,1048,,,20,1
2355,"4/49 Waterloo Street, Joondanna",1,Villa,329000,,310,2,1,1,2010,11,,,2012,2,2023,,,5,0.84
2357,"3/30 Waterloo Street, Joondanna",1,Townhouse,670000,,570,4,2,2,2010,3,,,2017,4,1012,166,2006,5,0.74
2358,"6/80 Stoneham Street, Joondanna",1,Apartment,316000,,,2,1,2,2010,6,,,,,2106,69,1970,5,1
2361,"12 Benbullen Boulevard, Kingsley",3,House,670000,585000,,5,2,2,2013,6,2010,2,,,765,,,15,2
2362,"106 Kalamunda Road, Kalamunda",3,House,877500,,,4,2,2,2010,4,,,,,1921,197,1989,17,9
2367,"16 Seymour Road, Kalamunda",3,House,620000,600000,,4,2,2,2016,1,2010,7,,,1000,,1981,19,10
2368,"3 Mount Terrace, Kalamunda",3,House,590000,525000,400,4,1,2,2016,4,2010,5,2007,3,1339,,1965,17,9
2370,"2/26 Canning Road, Kalamunda",3,Unit,455000,,250,3,1,1,2009,11,,,2007,3,2082,133,1987,18,10
2372,"1/1 Blamire Road, Kalamunda",3,Unit,425000,,,3,2,1,2010,6,,,,,300,,,19,10
2373,"15 Blueboy Rise, Joondalup",2,House,506000,,,3,2,2,2010,10,,,,,228,153,2006,26,1
2374,"8/31 Byron Road, Kalamunda",3,Unit,267500,,,1,1,1,2016,1,,,,,2024,54,1978,18,9
2376,"66 Bridgewater Drive, Kallaroo",1,House,595000,,500,4,1,1,2010,1,,,2011,10,767,,1985,20,3
2377,"5 Catenary Court, Mullaloo",2,House,640000,545000,650,4,2,4,2016,8,2010,8,2016,4,722,176,1981,21,2
238,"22 Tranmore Way, City Beach",3,House,1700000,,700,5,2,2,2010,2,,,2008,6,999,311,2013,9,5
2380,"2/7 Shoveler Terrace, Joondalup",2,Unit,403000,,370,2,2,2,2010,10,,,2016,11,4513,86,2005,24,0.77
2384,"21A Lysander Drive, Heathridge",3,Duplex,360000,,450,4,1,1,2010,10,,,2014,10,1054,101,1985,23,1
2385,"a/31 Taunton Way, Karrinyup",3,House,715000,,,3,2,2,2010,11,,,,,,,,11,3
2386,"A/108 HUNTRISS Road, Karrinyup",3,Unit,530000,,,3,2,2,2010,5,,,,,,,,10,2
2387,"21/165 Grand Boulevard, Joondalup",2,Unit,334000,,360,1,1,1,2010,10,,,2010,2,79,78,,24,0.38
2389,"10/53 Davidson Terrace, Joondalup",2,Apartment,349820,,350,1,1,1,2010,10,,,2016,9,1439,68,2010,24,0.53
2391,"18/101 Grand Boulevard, Joondalup",2,Apartment,290000,,290,1,1,1,2017,1,,,2010,6,3680,,2003,25,0.65
2392,"5 Banyard Avenue, Kelmscott",3,House,840000,500000,350,2,1,3,2013,12,2009,12,2009,8,2125,125,1958,22,0.23
2393,"114 River Road, Kelmscott",3,House,458000,,,4,2,1,2010,3,,,,,931,,1990,24,0.88
2394,"88 6 Walsh Loop, Joondalup",2,Apartment,320000,,,1,1,1,2010,11,,,,,6027,,,23,1
2397,"1a Saddlers Retreat, Kelmscott",3,Villa,335000,,,3,2,1,2010,11,,,,,752,,,23,0.60
2398,"15/16 Hammersmith Court, Joondalup",2,Unit,337000,,350,1,1,1,2011,11,,,2009,4,1234,,,25,0.97
2399,"4/106 Boas Avenue, Joondalup",2,Apartment,293000,,265,1,1,1,2015,10,,,2017,1,8297,55,2002,24,0.70
24,"7/182 James Street, Northbridge",0,Apartment,570000,,,3,2,1,2010,8,,,,,531,100,1996,0.63,0.60
2400,"27/4 Page Road, Kelmscott",3,Villa,245000,,260,2,1,1,2010,11,,,2009,6,6913,70,1995,23,0.32
2401,"14 Marjorie Street, Mullaloo",2,House,750000,,,1,1,2,,,,,,,971,65,1955,21,4
2403,"31 Drayton Green Way, Kingsley",3,House,522000,500000,,3,2,4,2013,4,2009,11,,,717,,,17,1
2404,"6 16 Hammersmith Court, Joondalup",2,Apartment,335000,,,1,1,1,2010,11,,,,,1234,,,25,0.97
2405,"39/165 Grand Boulevard, Joondalup",2,Apartment,315000,,365,1,1,1,2012,8,,,2016,12,3110,56,2005,24,0.38
2406,"55 & 53 Meridian Drive, Mullaloo",2,House,360000,,,1,1,1,2010,11,,,,,,,,21,2
2408,"1B Westham Court, Kingsley",3,Duplex,375000,,,2,1,1,2010,2,,,,,900,,1980,18,0.29
2409,"46 165 Grand Boulevard, Joondalup",2,Apartment,305000,,,1,1,1,2010,11,,,,,3105,,,24,0.38
241,"21 WINDARRA Drive, City Beach",3,House,3180000,,,4,3,3,2009,12,,,,,859,557,2006,9,5
2410,"9D Shenton Avenue, Joondalup",2,Unit,380000,,415,2,2,2,2010,10,,,2016,9,2150,91,,24,0.75
2411,"6/2 Plaistow Steet, Joondalup",2,Unit,390000,,,2,2,2,2010,9,,,,,2229,,,25,0.98
2412,"1b Kooringal Court, Kingsley",3,Duplex,427000,,,3,1,1,2010,11,,,,,934,,1989,15,2
2413,"77/167 Grand Boulevard, Joondalup",2,Apartment,369000,,360,2,2,1,2016,3,,,2008,8,6258,84,2001,24,0.32
2414,"10 Melrose Crest, Kinross",2,House,700000,,,6,2,,2010,5,,,,,1109,,,28,1
2415,"174 Fairway Circle, Connolly",1,Villa,395000,,,2,1,1,2010,8,,,,,163,,2009,24,1
2417,"9/101 Grand Boulevard, Joondalup",2,Apartment,379000,,320,2,2,1,2010,8,,,2016,12,104,77,2003,25,0.65
2418,"14/56 Grand Boulevard, Joondalup",2,Unit,400000,,400,2,2,1,2010,8,,,2017,1,2014,89,2008,25,0.83
2419,"3 Kirkdale Turn, Kinross",2,House,510000,,390,4,2,2,2010,11,,,2010,3,923,,1999,28,0.86
242,"10 Marapana Road, City Beach",3,House,1925000,,,4,4,4,2009,12,,,,,938,375,1980,8,4
2420,"19/165 Grand Boulevard, Joondalup",2,Apartment,401000,,430,2,2,1,2011,1,,,2015,1,3105,83,,24,0.38
2422,"1/165 Grand Boulevard, Joondalup",2,Apartment,370000,,400,2,2,1,2010,7,,,2016,10,3105,81,2005,24,0.38
2423,"52 177 Dampier Avenue, Kallaroo",1,House,360000,,,2,1,1,2010,11,,,,,37756,,,21,3
2426,"223 177 Dampier Avenue, Kallaroo",1,House,285000,,,2,1,1,2010,11,,,,,37756,,,21,3
2429,"36 Monument Drive, Beldon",2,House,395000,97500,,3,1,3,2010,7,1990,4,,,367,115,1994,22,1
2430,"425 Lakeside Drive, Joondalup",2,Duplex,527000,,,3,2,2,2010,10,,,,,501,,2000,25,1
2431,"54a Tasman Road, Beldon",2,House,389000,,,3,1,1,2010,10,,,,,880,,,22,1
2437,"3 Liddington Rise, Leda",1,House,370000,,360,4,2,2,2010,5,,,2010,4,600,,2006,35,0.83
2438,"11 Mangowine Close, Heathridge",3,House,324000,94000,,4,2,1,2010,12,1993,5,,,1017,116,2005,22,0.96
244,"31 Purslowe Street, Mount Hawthorn",0,House,726000,380000,,3,2,2,2016,4,2002,5,,,182,153,2001,4,0.69
2442,"5 Kongal Hts, Leda",1,House,292000,,,3,1,1,2010,11,,,,,617,,,34,0.86
2443,"15A Courageous Place, Ocean Reef",3,House,745000,,,4,2,2,2010,11,,,,,507,146,1990,25,3
2447,"20 McNairn Cs, Leda",0,House,268000,,,3,1,1,2010,11,,,,,487,,,,
2448,"10 Shoveler Terrace, Joondalup",2,House,810000,,,5,3,2,2010,8,,,,,526,203,2004,24,0.79
2449,"29 Weldwood Road, Ocean Reef",3,House,750000,,530,5,3,2,2010,8,,,2008,2,772,,1986,22,3
2451,"20 Ridge Close, Edgewater",2,House,815000,,,5,3,2,2010,4,,,,,901,243,,21,1
2454,"106 Fairway Circle, Connolly",1,House,768000,640000,580,5,2,2,2014,8,2010,5,2009,6,897,,,24,2
2460,"7 Capill Cnr, Leeming",3,House,670000,,,4,2,2,2010,11,,,,,1113,,,13,3
2462,"3A Haywood Trl, Leeming",3,Unit,510000,,,3,1,2,2010,11,,,,,515,,,13,3
2464,"2 Pindari Road, Lesmurdie",3,House,648000,,560,4,2,4,2010,3,,,2016,8,2325,160,,18,8
2466,"39 Coolinga Road, Lesmurdie",3,House,629000,,400,4,2,3,2010,11,,,2009,4,2018,231,1986,18,6
2472,"66 Buckthorn Drive, Lower Chittering",0,,695000,,,4,2,2,2010,6,,,,,20457,241,2008,45,35
2474,"69 Caladenia Close, Lower Chittering",0,House,685000,,,4,2,2,2010,7,,,,,20452,219,2006,46,36
2475,"343 Murray Grey Circle, Lower Chittering",0,,636500,,,4,2,2,2010,6,,,,,21666,239,2008,47,36
2476,"28 Naturaliste Boulevard, Iluka",0,House,805000,723000,,4,2,2,2015,3,2010,10,,,842,222,1994,26,2
2478,"350 Santa Gertrudis Drive, Lower Chittering",0,House,579000,,,5,2,3,2010,11,,,,,20172,237,2005,50,40
248,"3/29 Rawlins Street, Glendalough",1,Townhouse,439000,,,1,1,1,2010,8,,,,,890,67,2008,5,0.57
2480,"52 Phillip Street, Maddington",3,House,675000,,400,4,2,2,2010,7,,,2012,5,3627,149,1966,16,1
2483,"3 1 Sunlander Drive, Currambine",2,Apartment,330000,,,1,1,1,2010,11,,,,,12060,,,27,0.37
2486,"21/1 Sunlander Drive, Currambine",2,Unit,320000,310000,390,1,1,1,2013,5,2009,8,2013,5,12060,60,,27,0.37
2487,"22 Brabourne Street, Maddington",3,House,321000,,,3,1,3,2010,11,,,,,833,170,,16,0.66
2490,"9/157 Kinross Drive, Kinross",2,Villa,365000,350000,,2,1,1,2013,10,2010,8,,,1839,106,,29,2
2492,"60 1 Citadel Way, Currambine",2,,385000,,,,2,2,2010,11,,,,,,,,27,0.22
2494,"53 Hawtin Road, Maida Vale",1,House,600000,,,5,1,1,2016,3,,,,,3992,,1970,15,7
2496,"85/12 Citadel Way, Currambine",2,Apartment,375000,,380,2,2,2,2010,3,,,2015,9,12060,,2007,27,0.30
2497,"2 Acacia Road, Maida Vale",1,House,580000,285000,,4,3,2,2010,5,2003,1,,,1297,,1983,16,7
25,"167 Brisbane Street, Northbridge",0,House,665000,655000,,3,2,,2011,11,2010,8,,,,,,1,0.99
2500,"35/1 Sunlander Drive, Currambine",2,Apartment,1700000,350000,,2,2,1,2014,2,2009,7,,,170,91,,27,0.37
2503,"29 1 Sunlander Drive, Currambine",2,Apartment,373000,,,2,2,2,2010,11,,,,,12060,,,27,0.37
2504,"45/3 Sunlander Drive, Currambine",2,Unit,367500,,,2,2,2,2011,2,,,,,12060,85,,27,0.21
2505,"3B Johnson Road, Maylands",2,House,1000000,,675,4,2,2,2010,11,,,2016,12,2227,209,2000,5,1
2507,"10 Second Avenue, Burns Beach",0,House,590000,,330,2,1,1,2016,3,,,2017,1,692,,1973,28,2
2508,"10 Richard Street, Maylands",2,House,600000,,325,2,1,1,2014,4,,,2010,6,746,309,2015,4,1
2509,"1/8 Crosshill Green, Kinross",2,House,395000,,,3,2,1,2009,1,,,,,359,,,27,0.55
2511,"13/24 Delamere Avenue, Currambine",2,Unit,258640,,,3,2,2,2010,9,,,,,17081,,,26,1
2512,"2C Cambridge Street, Maylands",2,,582000,,,,,,2010,11,,,,,217,,,4,0.56
2513,"2 Thornton Retreat, Kinross",2,House,422000,372500,340,3,1,1,2013,3,2010,8,2017,4,293,,,27,0.46
2514,"33/49 Sixth Avenue, Maylands",2,Apartment,450000,,500,2,2,1,2010,1,,,2015,1,6128,77,,3,0.34
2516,"7/9 Rupert Street, Maylands",2,Townhouse,400000,,320,3,1,2,2009,11,,,2008,7,2004,100,1989,4,0.88
2517,"5 Eastleigh Loop, Currambine",2,Unit,399000,,328,3,2,2,2010,7,,,2010,11,4708,,,27,0.22
2518,"10/12 Ferguson Street, Maylands",2,Villa,330000,,295,2,1,1,2010,5,,,2016,4,3005,67,1980,4,0.85
2519,"37/24 Delamere Avenue, Currambine",2,Unit,405000,,,3,2,2,2010,6,,,,,17081,,,26,1
252,"33/16 Leeder Street, Glendalough",1,Unit,325000,,330,3,1,1,2010,6,,,2009,8,6265,83,1971,5,0.46
2520,"22/16 Mount Prospect Crescent, Maylands",2,Apartment,310000,,,2,1,1,2010,6,,,,,3525,,,4,1
2521,"35 Royal Scot Loop, Currambine",2,House,555000,,,3,2,2,2010,5,,,,,624,175,,27,0.50
2525,"33/24 Delamere Avenue, Currambine",2,Unit,405000,,,3,2,2,2010,6,,,,,,,,26,1
253,"59/40 Pollard Street, Glendalough",1,Unit,336000,60000,,2,1,1,2010,8,1988,11,,,4280,78,1971,5,0.47
2530,"1 Curtis Road, Melville",2,House,780000,730000,,4,2,2,2013,7,2010,4,,,944,144,,10,5
2531,"84 Romano Crescent, Iluka",0,House,860000,,,5,2,2,2010,9,,,,,602,244,2007,26,2
2532,"7 Maracas Cove, Iluka",0,House,1245000,,,5,2,2,2010,7,,,,,741,320,2002,26,2
2533,"5 Tulum Approach, Iluka",0,House,1230000,,990,4,2,2,2012,12,,,2016,3,589,326,2010,27,2
2535,"39 Wishaw Loop, Kinross",2,House,725000,,,5,2,2,2010,4,,,,,682,236,2001,28,2
2537,"3 Monclair Pass, Currambine",2,House,735000,687500,,5,2,2,2013,7,2010,3,,,656,195,,26,1
2538,"9 Toscana Drive, Merriwa",2,House,340000,310000,360,3,2,1,2015,2,2013,1,2012,11,905,101,1995,33,3
254,"1/4 Cato Street, Glendalough",1,Villa,400000,,340,2,1,1,2010,7,,,2016,5,897,82,,5,0.39
2541,"68 La Grange Loop, Currambine",2,House,1000000,920000,1000,5,3,2,2014,2,2010,2,2013,11,920,250,,25,1
2542,"1/46 Charles Street, Midland",3,House,335000,,280,3,2,2,2010,2,,,2017,4,1012,99,2004,16,1
2546,"3 Driscoll Way, Morley",3,House,400000,,360,3,1,1,2014,5,,,2013,5,321,113,,8,4
2549,"20 Aliffe Street, Morley",3,Duplex,548000,,,3,2,2,2010,5,,,,,411,147,,7,2
2552,"A/1 Bromilow Green, Mount Claremont",3,Unit,920000,,,4,3,1,2009,12,,,,,250,,,7,0.67
2553,"10 & 12 Fyfe Court, Trigg",0,,1425000,,,5,2,,2010,11,,,,,931,,,,
2556,"1 Second Avenue East, Mount Lawley",3,House,612000,,550,3,2,1,2010,2,,,2016,3,773,,,3,0.39
2557,"3 Nambucca Road, Merriwa",2,House,385000,347000,,4,2,2,2013,8,2010,11,,,539,142,2003,35,2
2558,"6/33 Guildford Road, Mount Lawley",3,House,475000,,,3,1,1,2010,7,,,,,1402,96,1996,2,0.19
2564,"13a Queens Road, Mount Pleasant",0,House,760000,,,3,1,4,2010,11,,,,,483,111,1988,8,2
2566,"114b Ardross Street, Mount Pleasant",0,House,765000,695000,,3,2,1,2014,8,2010,9,,,468,117,1987,7,1
257,"1/25 Cape Street, Osborne Park",1,Villa,315000,,,2,1,1,2010,11,,,,,3885,70,,6,1
2570,"12A The Promenade, Mount Pleasant",0,House,797000,,550,4,2,2,2010,11,,,2016,4,573,134,1995,7,1
2571,"101 Mowbray Square, Clarkson",3,House,500000,445000,380,4,2,4,2013,5,2010,10,2017,4,750,,,32,1
2573,"14 Gaudi Way, Clarkson",3,House,450000,,370,4,2,2,2010,10,,,2017,1,270,165,2007,31,0.37
2574,"52 Reynolds Road, Mount Pleasant",0,Duplex,825000,695000,,4,2,1,2014,10,2010,11,,,511,145,1993,7,1
2578,"15 Dakar Way, Mindarie",3,House,697000,,,4,2,2,2010,8,,,,,640,259,1999,33,2
258,"6/82 Edward Street, Osborne Park",1,Villa,375000,339000,,2,1,1,2014,1,2010,8,,,2023,70,1977,5,0.98
2580,"92 North Lake Road, Myaree",0,House,580000,430000,450,3,1,1,2014,3,2010,9,2014,6,383,89,1962,10,3
2585,"8 Cheney Vale, Clarkson",3,House,395000,,300,3,2,1,2010,10,,,2009,6,721,,1994,33,2
2588,"5c Maltarra Place, Nollamara",3,Villa,429000,389000,,3,2,2,2014,10,2010,11,,,202,86,2010,9,4
2589,"13C Vermont Street, Nollamara",3,Villa,430000,,,3,2,2,2010,3,,,,,739,135,,8,3
259,"11/232 ALBERT STREET, Osborne Park",1,Villa,351000,,330,2,1,1,2010,8,,,2016,1,3702,,,7,2
2591,"46B Hillsborough Drive, Nollamara",3,House,397500,,,3,2,2,2010,3,,,,,224,115,2010,7,3
2592,"121 Tapping Way, Quinns Rocks",2,House,360000,,,1,1,,2010,7,,,,,834,,,35,3
2593,"35/37 Orenco Bend, Clarkson",3,Unit,295000,,255,1,1,1,2010,7,,,2016,9,3813,54,2007,31,0.14
2594,"1/366-368 Wanneroo Road, Nollamara",3,Villa,385000,,,3,2,2,2010,11,,,,,1457,,,9,3
2597,"36 Tydeman Road, North Fremantle",1,House,580000,,430,2,1,1,2010,4,,,2010,6,237,,1920,13,0.78
2598,"4 Alexandria View, Mindarie",3,,470000,,,,,,2015,4,,,,,600,289,,32,3
26,"14/98 Lake Street, Northbridge",0,Apartment,495000,,450,2,2,1,2010,7,,,2016,8,1129,76,2005,0.72,0.60
260,"11/26 Cape Street, Osborne Park",1,Townhouse,307500,294000,280,2,1,1,2013,11,2010,7,2016,9,7100,60,1979,6,1
2600,"13 Nofolk Street, North Perth",2,House,850000,,,3,1,2,2010,3,,,,,,,,2,1
2604,"43 Gaudi Way, Clarkson",3,Townhouse,352000,340000,350,2,1,2,2014,10,2010,11,2011,9,195,90,2008,31,0.48
2606,"3 Tarbert Parade, Ridgewood",0,House,430000,200000,430,4,2,2,2013,6,2010,11,2011,5,787,200,,35,3
2607,"22 Menzies Street, North Perth",2,Townhouse,625500,,550,3,2,2,2010,4,,,2016,9,4361,,,2,2
2608,"14 Redfern Bend, Clarkson",3,Villa,405000,,340,2,2,2,2010,8,,,2016,12,204,107,2009,31,0.47
2609,"9 The Ramble, Mindarie",3,House,340000,,,2,2,1,2010,7,,,,,44975,,,32,3
261,"2/187 Albert Street, Osborne Park",1,Villa,380000,,,2,1,1,2010,9,,,,,911,73,,7,2
2611,"58 The Ramble, Mindarie",3,Apartment,389000,,,2,1,1,2010,11,,,,,44975,,,32,2
2613,"111 Tapping Way, Quinns Rocks",2,House,405000,382500,,2,1,1,2015,1,2010,11,,,599,68,,35,3
2615,"23.1 Pavonia Link, Clarkson",3,,338000,,,,2,1,2010,11,,,,,,,,31,0.22
2616,"3A Stem Place, Ocean Reef",3,House,500000,,525,3,1,1,2010,6,,,2016,3,600,92,1987,23,3
2617,"20/14 Itea Place, Mindarie",3,Apartment,585000,,510,2,2,2,2010,3,,,2009,3,4280,111,2001,32,3
2618,"23/26 Cape Street, Osborne Park",1,Townhouse,318000,,300,2,1,1,2010,2,,,2009,7,7087,61,1979,6,1
2619,"6/8 Toulon Circle, Mindarie",3,House,520000,500000,,2,2,1,2015,3,2012,9,,,3742,105,1990,32,3
262,"28/26 Cape Street, Osborne Park",1,Townhouse,295000,280000,220,2,1,1,2013,3,2010,8,2016,12,7087,,,6,1
2622,"71 Cleopatra Street, Palmyra",2,House,550000,183000,,3,1,2,2010,4,1995,9,,,376,,1962,11,3
2623,"3/240 Marmion Street, Palmyra",2,Villa,540500,,,3,1,2,2010,5,,,,,258,102,,12,4
2625,"2/27 Waddell Road, Palmyra",2,Villa,538000,,,3,1,1,2010,3,,,,,1019,83,,11,3
2626,"1 67 Rothesay Heights, Mindarie",3,,395000,,,2,1,1,2010,11,,,,,44975,,,32,2
2627,"3/1 Cleopatra Street, Palmyra",2,Unit,535000,,480,4,1,1,2010,11,,,2015,6,1077,127,1989,12,2
2628,"10B Harris Street, Palmyra",2,Duplex,560000,449000,300,3,1,2,,,2010,8,2010,4,400,96,1978,11,3
263,"6/171 Hector Street, Osborne Park",1,Unit,240000,232500,320,1,1,1,2013,5,2010,7,2011,12,8097,,,6,1
2630,"18/14 Itea Place, Mindarie",3,House,560000,530000,450,2,2,2,2013,9,2009,8,2016,10,152,107,2001,32,3
2633,"104 Warner Road, Parmelia",2,House,338000,,250,4,2,2,2010,2,,,2007,11,525,132,,33,1
2634,"9 Gould Place, Parmelia",2,House,320000,,,4,1,1,2010,2,,,,,717,,,33,1
264,"9/155 Edward Street, Osborne Park",1,Unit,207000,,240,1,1,1,2016,6,,,2010,4,2024,,,6,1
2648,"178 Kemp Street, Pearsall",0,House,485000,,,4,2,,2010,4,,,,,607,,,19,4
265,"7/155 Edward Street, Osborne Park",1,Apartment,255000,200000,,1,1,1,2010,5,2006,12,,,2024,51,1969,6,1
2651,"41/2 Sherwood Court, Perth",2,Unit,685000,,490,2,1,2,2010,8,,,2016,4,640,102,,0.50,0.35
2654,"91/2 Sherwood Court, Perth",2,Unit,680000,,450,2,1,1,2010,4,,,2017,2,640,102,,0.50,0.35
2655,"32 Carramar Road, Mindarie",0,House,2200000,,,5,4,3,2010,11,,,,,,,,,
2656,"8/369 Hay Street, Perth",2,Apartment,540000,,550,2,2,1,2010,2,,,2015,9,4726,77,,0.98,0.62
2658,"137/22-24 St Georges Terrace, Perth",2,Apartment,494000,,,1,1,1,2010,11,,,,,107,,,0.67,0.59
2659,"49 Santa Barbara Parade, Quinns Rocks",2,House,460000,272000,,5,2,2,2010,10,2004,11,,,609,181,1995,35,3
266,"8/80-82 Edward Street, Osborne Park",1,House,345000,,,2,1,1,2010,5,,,,,2024,,,5,0.98
2660,"211 Welshpool Road, Queens Park",3,House,480000,408000,430,5,1,2,2015,6,2010,2,2015,8,832,139,,9,1
2662,"61 Hartfield Street, Queens Park",3,House,370000,,,3,1,1,2010,1,,,,,338,95,,10,1
2666,"146a High Road, Riverton",2,House,430000,,430,3,1,2,2010,11,,,2015,4,810,102,,9,2
267,"21 Dunholme Street, Osborne Park",1,Duplex,400000,,320,2,1,1,2010,4,,,2009,3,911,88,1972,7,2
2673,"23 Armadale Road, Rivervale",2,House,458000,,450,3,1,1,2012,4,,,2014,10,363,111,,5,1
2674,"3/34 Toorak Road, Rivervale",2,Unit,403000,,,3,1,1,2010,8,,,,,1057,,1990,5,1
2676,"4/81 Sydenham Street, Rivervale",2,Unit,390000,355000,330,2,1,1,2014,8,2010,11,2017,4,5621,73,,6,2
2678,"4 Spring Road, Kalamunda",3,House,600000,,,3,2,1,2011,5,,,,,2023,,1977,19,10
268,"15/26 Cape Street, Osborne Park",1,Townhouse,303500,,310,2,1,1,2010,3,,,2010,1,7087,60,1979,6,1
2681,"137 Rustic Gardens, Carramar",1,House,1350000,,,5,2,2,2010,10,,,,,22079,,,28,5
2683,"18 Garland Road, Roleystone",1,House,415000,,,3,1,2,2009,11,,,,,2054,,,27,6
2686,"32 Carramar Road, Carramar",1,House,1660000,,,6,4,11,2016,7,,,,,6269,667,2008,28,3
2688,"4/19 Richardson Street, Boulder",0,Apartment,225000,,220,2,1,1,2008,8,,,2016,4,1318,73,1995,550,536
269,"4-39 Cape Street, Osborne Park",1,Townhouse,460000,,,3,2,2,2010,2,,,,,,,,6,1
2694,"28/197 Hampton Road, South Fremantle",0,Townhouse,610000,,520,3,2,2,2010,11,,,2016,6,360,124,,16,2
2699,"2694 wanneroo road, Carabooda",0,,1100000,,,4,2,6,2010,3,,,,,5060,216,,39,2
27,"4/9 Shenton Street, Northbridge",0,Apartment,410000,,460,2,1,1,2015,10,,,2015,7,1477,82,,0.79,0.84
270,"182A Albert Street, Osborne Park",1,Villa,527500,,,3,2,2,2010,2,,,,,1012,109,,6,2
2702,"295 Karoborup Road, Carabooda",0,House,1210000,,,4,2,2,2009,5,,,,,40003,400,,40,3
2704,"190 Bernard Road North, Carabooda",0,,839000,,,2,1,,2011,10,,,,,33,277,,43,5
2706,"13a Wapengo Close, South Lake",2,House,427000,388000,430,3,1,2,2014,5,2010,7,2013,4,474,111,1989,17,1
2707,"27 Windy Lane, Yanchep",1,House,420000,,375,3,3,2,2012,5,,,2009,4,488,177,2008,50,12
2709,"11/23 Swan Street, South Perth",3,Unit,750000,640000,,2,1,1,2014,4,2010,11,,,3479,86,,3,3
2710,"35 Beachhaven Drive, Yanchep",1,House,670000,,,4,2,2,2012,10,,,,,2008,2276,2008,50,12
2711,"15 Antigua Place, Southern River",2,House,630000,,454,4,2,2,2010,3,,,2016,2,886,214,2002,17,4
2716,"200 Castlewood Parkway, Southern River",2,House,495000,,,4,2,2,2010,3,,,,,529,,,19,6
2717,"4 Grandis Bend, Southern River",2,House,485000,,,4,2,4,2010,11,,,,,433,187,,18,6
2719,"3/15 Warwick Street, St James",1,Villa,380000,,,3,1,1,2010,11,,,,,205,95,,7,1
2722,"92 Woodhall Street, Stirling",0,House,749000,625000,590,3,2,1,2014,5,2010,11,2014,4,708,137,1981,9,2
2723,"16 Longfin Vista, Yanchep",1,House,305000,300000,,1,1,,2014,6,2008,9,,,619,,,48,10
2725,"15 CHRISP PLACE, Yanchep",1,House,480000,,260,2,1,3,2010,11,,,2016,6,883,59,,49,11
2726,"54 Moorepark Avenue, Yanchep",1,House,305000,,,2,1,2,2009,12,,,,,,,,49,11
2731,"36 Kaiber Avenue, Yanchep",1,House,335000,67000,330,2,1,1,2009,4,1992,10,2014,4,827,,1972,49,11
2733,"2 24 Sunningdale Road, Yanchep",1,Duplex,319000,,,2,1,1,2010,11,,,,,532,,,50,11
2734,"2/105 Wentworth Parade, Success",2,Unit,380000,,320,2,2,2,2010,11,,,2016,10,4809,76,2008,20,1
2735,"42/6 Ibera Way, Success",2,Unit,373000,365000,360,2,2,2,2011,9,2010,7,2016,7,4987,123,,20,1
2736,"9 Dreyer, Yanchep",1,House,420000,,,2,1,1,2010,11,,,,,900,,,49,11
2737,"25/6 Ibera Way, Success",2,Apartment,363000,,320,2,2,2,2010,1,,,2016,11,4987,77,,20,1
275,"21 Charles Street, Karrinyup",3,Duplex,870000,,,3,2,2,2010,11,,,,,747,269,,11,2
2754,"10 Poplar Place, Thornlie",3,House,550000,,,5,2,2,2010,11,,,,,1009,230,,16,3
2755,"21 Wrasse Corner, Yanchep",1,House,660000,,,5,3,2,2009,6,,,,,665,,,47,9
2756,"5 Palm Court, Thornlie",3,House,540000,,450,4,2,2,2010,2,,,2010,5,910,,1987,16,3
2759,"1/176A Forest Lakes Drive, Thornlie",3,House,355000,,,3,2,2,2009,11,,,,,321,,,15,3
276,"18 Clubb Street, Karrinyup",3,House,825000,,,4,1,,2010,11,,,,,793,248,2013,10,2
2761,"236A French Street, Tuart Hill",3,Duplex,420000,405500,,2,1,1,2013,9,2010,6,,,810,89,1969,6,3
2764,"B/165 Wanneroo Road, Tuart Hill",3,Duplex,365000,,,2,1,,2010,6,,,,,477,,,6,3
2765,"7/196 North Beach Drive, Tuart Hill",3,Apartment,328000,285000,,2,1,1,2013,5,2010,11,,,7693,,,7,2
2766,"27 Klondike Approach, Butler",3,House,320000,,,2,1,1,2010,10,,,,,203,95,,36,2
2767,"31 Heysham Bend, Butler",3,House,435000,,460,4,2,2,2010,10,,,2015,12,610,189,,36,1
